1	1	3	3.02850183757207	-13.7877150060994	-810.958292159454	0.0463152888090091	-6.94091328031817	-6.09681790509683	2.78417176287188	-13.7080326120684	437.343748198607	3.17786766262014	3.9744816332874	4.95526388889611	6.12155730736858	5.73318644467766	5.46616471386341	6.32915754559654	6.53104539822135	6.37304662170278	3.52713068839144	6.36939152264572	5.90137620098511	6.21325055859947	5.29348128197762	6.42399839410121	5.96342254752822	5.75640054454275	6.50069800553037	6.53758093997798	7.19952781617888	6.62566664936729	6.26704690182297	6.10244808072274	6.75898154791639	6.27069805770914	3.79684057446353	6.42358827048713	5.99996593302799	6.2542658326671	4.64778104767618	3.27339977528325	5.65943078399925	6.57501876886983	6.15404768593582	6.49573898433536	8.4072165722445	5.63455662348552	4.00584152740413	3.990076944709	8.18052351543522	2.45962491778441	4.09920431666552	5.55951051338342	6.69506075793469	6.64012274537725	2.05663708454552	7.15852205051505	6.91734577585254	1.67644751996161	1172931.09464319
1	2	3	0.000169773564125409	-13.6960213024622	-543.68587182549	0.0295383276659878	-6.49236292687976	-5.35560213938254	2.29544365332683	-13.6322078718923	479.24959636968	1.88312957150135	3.71013664124507	4.48482659983935	5.59189328390138	5.27380820084711	5.29695244306865	5.40099727016271	5.76615433050957	5.40797503214776	5.38855310293559	5.72826055547619	5.24594361225213	5.27411386804821	5.34032023569918	5.75924639286557	5.40466823223884	5.40125543644412	5.83727075310618	5.38912979557977	5.47078589024694	5.52551406608936	5.93076642180645	5.49824487254218	5.56697846498455	5.98349222776215	5.60749681096267	5.64007923019419	5.59386735419239	6.15590845013412	5.73044336660203	5.6833562705838	5.62528635396911	6.24448053476089	5.81681211590956	5.75053428955269	6.18142345774745	5.76506595675926	5.82678839380359	5.75668043220109	6.35735798325286	6.00685857792896	5.93621251123262	6.53231208187562	6.04039263808935	6.02963849893067	6.08955126408633	6.74908162175643	6.2813745556444	5.91527281600387	1190430.10964869
1	3	3	0.000221090229637337	-9.98720217736761	5.85306727998193	0.133128294757038	-6.42831346664387	-6.32194358454061	1.8568169124498	-12.1801143917259	490.025807744786	0.0209322188286556	3.55973835631306	4.39287228129383	5.48948908627959	5.27449313906201	5.24946750243776	5.25754715255881	5.67480468476446	5.31904344105074	5.23646233090994	5.53404824876109	5.06064150284225	5.27518147519577	5.28916599657042	5.69822897503385	5.67769125273881	5.35415436977764	5.82145721498246	5.40364590102706	5.39064859416959	5.37329664168576	5.94726388599458	5.5609041994762	5.39254890224501	5.90293528333236	5.46261268443723	5.6665451034728	5.39449526031871	5.92720513091563	5.50651964285236	5.55622375531339	5.68224274898903	6.10918841639358	5.67566116629844	5.80070525571785	5.95074970249165	5.65468608480741	5.74888568282829	5.65093146415779	6.31904840169568	5.78515694758268	5.85836642335968	6.42166159224575	5.96705322145351	5.85129697006185	6.12527463001683	6.36761458662274	5.77558091820789	5.4620355730199	1191394.43082174
1	4	3	0.00135300332839963	-8.70191446927621	1.87326342335439	2.37498577281745	-6.61177631042703	-13.9286502116981	0.0232762211490309	-13.5718475425774	357.097476397271	0.170885486052738	3.77962311684681	4.62405013275847	5.88867764734711	5.62637055275217	5.63057026258916	5.75776971788588	6.18805437368948	5.69185531434143	5.7565166341553	5.86693254522567	5.69158990843578	5.58473352751902	5.63425883943183	5.9949491051535	5.57992008085149	5.62794335284384	6.01261669355432	5.56219863259913	5.596029714081	5.59618717923685	5.9824449831758	5.58678131977665	5.49946193649317	6.05052363168131	5.47705706485323	5.63002533198958	5.44465453802426	6.07479235278059	5.51874898177165	5.5373385477235	5.45333483197006	6.09789811750288	5.74386566761792	5.57095344309898	6.1116520748471	5.59162857759358	5.72945432028189	5.67914742079647	6.30549484411106	5.80379379856882	5.85757181623687	6.46780874282306	6.25085080151654	5.79399256118534	6.15926180551975	6.66734265268141	6.19014014173162	5.88126553773457	1195179.0803372
1	5	3	0.010511513965153	-7.63628834082794	-0.557868771721024	0.237050919384134	-6.55900133860919	-40.5904376081051	0.0157476509219348	-12.8865140504945	376.369489801227	0.720167241348622	3.79710397472718	4.65950611501602	5.86780952376886	5.53327794847687	5.51916730323235	5.5668832643661	5.91703166702846	5.49108303546461	5.40318501109335	5.74153393771531	5.19140955352804	5.17668268130452	5.19331426273953	5.5902235739495	5.18653405648473	5.16747407199071	5.57498700427346	5.08843459170515	5.15756939187744	5.1794527476776	5.55023947267036	5.11220665915724	5.16831292664972	5.55876751835586	5.16762234949489	5.2128352512876	5.1831670592062	5.67467622425299	5.27174017562292	5.22900539620664	5.22940146166924	5.74605489717222	5.38234973027184	5.39019330662553	5.75803862915761	5.37343335439839	5.45773797878324	5.50931155791691	6.00391084673909	5.75191949393606	5.8134744835058	6.25664994708968	5.8917441941858	5.87410218677441	5.98313879683111	6.48028737206518	6.03844080599236	5.79130325387435	1196888.35750019
1	6	3	0.0104598603006667	-7.60398918918031	-0.878890206762542	0.105937681564005	-6.55626295526798	-42.5119026127725	0.0308562500239138	-11.1934117089856	15.3305214574224	0.137135653343372	3.78536067883254	4.65047687346703	5.85241270508151	5.52239113683737	5.4953539593156	5.53795541458448	5.89517791606808	5.47562164479367	5.38164353929566	5.72191399853373	5.16690479301668	5.15342188863372	5.16509662164202	5.57458139786781	5.15156993249259	5.16375832571389	5.57480615757405	5.08589166331664	5.13258840800274	5.18582798427208	5.53363305066263	5.11051336935077	5.18383239504583	5.55567268154173	5.14693855371646	5.2094134295483	5.17615750357004	5.67359176622113	5.27261385368044	5.23655573156455	5.21764374722625	5.7301882703803	5.36405196285679	5.37740080748995	5.76776928637318	5.37257596343003	5.44017254726229	5.4801506145485	5.97397208534777	5.74298908278864	5.77126408869677	6.22508939847434	5.84435717370119	5.81689092432745	5.93240049673339	6.42562791801966	5.99608262968428	5.79697664083874	1196905.41482765
1	7	3	0.241594453871644	-7.58806333334784	-1.31461244214564	0.0125259400969118	-6.57150585068065	-44.7401210217784	0.198966859643208	-10.3930898256374	9.39021716535029	1.67236529993306	3.79075012523891	4.64547125593323	5.85107451633393	5.51200961530693	5.49189958865237	5.53786570720509	5.89083244939057	5.46142173990732	5.37747388016566	5.71928018647694	5.16976893026457	5.16034980328214	5.17999272448164	5.58131318841174	5.17395460355974	5.16162462060458	5.57122394337888	5.08311398358137	5.14712885656114	5.18082793580706	5.54975177865199	5.11420438006483	5.17785325659256	5.558918845246	5.17659277793997	5.22159513351113	5.18492609025135	5.67966299423687	5.2655652147445	5.23616464286548	5.23327256111257	5.74843509649644	5.37925154239323	5.38774653847538	5.75929639563422	5.36036265311555	5.44713092382526	5.48512719128195	5.98262900627738	5.72691667495161	5.76880723775693	6.21661909116393	5.83398723109173	5.81238524184509	5.9000787332828	6.4147146125357	5.98069237604364	5.70821946132231	1196918.06899477
1	8	3	1.07724754702447	-7.60292631086998	-1.39265918276503	0.780161678136644	-6.57354001249862	-44.081982914202	0.069272537652672	-10.2698065015448	8.94581268830131	1.04163660465726	3.80014169275825	4.65059642494214	5.86601388434281	5.52649116173695	5.50978655718463	5.55659657413845	5.90855010041295	5.48565534923692	5.39686183163437	5.74141194625822	5.19027865975088	5.17368296559764	5.18626480935959	5.6003636086567	5.2053816753806	5.17185811303213	5.58895391547325	5.10275224516257	5.16546542886681	5.1797194550143	5.57565810896684	5.12595476646261	5.18754990722902	5.57685977776435	5.17965550372395	5.22727139855139	5.18387824071045	5.69267746839555	5.2724521766694	5.23500259195603	5.21135885400135	5.75156960467994	5.36985484543204	5.36175702713131	5.75199426152789	5.34000770447201	5.42427477161567	5.43623798878997	5.9589741878616	5.68977311749195	5.69447744672996	6.20663681019807	5.76844652775938	5.71825431206032	5.73746615753177	6.38499423235013	5.94832050494081	5.55596002039433	1196931.9851573
1	9	3	1.28056102261581	-7.5973159290594	-1.42469648969415	1.0781374182544	-6.58033112121571	-44.1643800696302	0.0431427924435191	-10.3025950817958	9.45031184895438	0.00597125299104559	3.80628319450547	4.6641014021938	5.87474282917392	5.53747538468919	5.51565341175625	5.56482206056391	5.9157640415418	5.49168106681604	5.40429771467611	5.74892083077225	5.19246134480365	5.18695330015118	5.20980473098738	5.60993705422495	5.2029292526427	5.18159742702214	5.59619234829999	5.11169496554519	5.17318058293204	5.19208940598455	5.57953645386962	5.13533300780616	5.19445810831079	5.58139378783259	5.19083753555037	5.23384762906974	5.18617846915563	5.6981565445526	5.28287708256946	5.23880221599114	5.21049442441908	5.76119362293488	5.3793039130612	5.35771946499388	5.75467301466386	5.34046330654042	5.41996079177853	5.41609684406724	5.95505268003389	5.66886295819777	5.66672682361396	6.16477012839713	5.743772940593	5.67641803829849	5.67157137590761	6.37496086993487	5.93488169321328	5.40205789593317	1196936.84162882
1	10	3	2.03862031036346	-7.53729947212627	-1.78309690422597	1.9210615324862	-6.54042795905131	-49.7746022572281	0.0707982110288875	-9.81071283232705	6.7555898043094	0.420696180300065	3.79368133271133	4.65037012647577	5.86650178200342	5.52083296975177	5.49932529724749	5.53991722632786	5.89606739840307	5.46800530735791	5.37493369360018	5.72391395945137	5.16540489292348	5.16053970529013	5.16336794251665	5.57606707386767	5.1783049159285	5.12965616510875	5.5619712513082	5.06709266368861	5.13336810452607	5.13065290845614	5.54444121515695	5.08191004525257	5.14267722615163	5.52273009317473	5.12308494388308	5.16891818712907	5.08339930128406	5.64634993289989	5.21016162516937	5.16477141616279	5.08927642527868	5.69219568908474	5.27675093336467	5.19999641437646	5.67104212233041	5.20537404263621	5.28325925764831	5.14731883454073	5.82198312757443	5.45477680752064	5.27527440581378	5.9794377434014	5.4047098671993	5.25452294570791	4.72378898097218	6.21342086259635	5.77756610045902	1.45835156994737	1196966.74913623
