Pos	Relaxed	Intensified_purify	NoChange	Pos_and_Relaxed	Pos_and_Intense	Pos_all	Relax_all	Intense_all
0	0.307651986491414	0	0.634378829223974	0.057969184284612	0	0.057969184284612	0.365621170776026	0
0	0.315040306168796	0	0.640200880458607	0.0447588133725974	0	0.0447588133725974	0.359799119541393	0
0	0.318344795594534	0	0.630847912691093	0.0508072917143723	0	0.0508072917143723	0.369152087308907	0
0	0.300279815123551	0	0.644847961091413	0.0548722237850357	0	0.0548722237850357	0.355152038908587	0
0	0.302758083637325	0	0.645505901148355	0.0517360152143205	0	0.0517360152143205	0.354494098851645	0
0	0.312695444249875	0	0.637729213734091	0.0495753420160332	0	0.0495753420160332	0.362270786265909	0
0	0.300024548524637	0	0.636553808988667	0.0634216424866961	0	0.0634216424866961	0.363446191011333	0
0.00680118853455711	0.335133826228213	0	0.620999719674102	0.0370652655631277	0	0.0438664540976848	0.372199091791341	0
0	0.316327773481932	0	0.629974288998397	0.0536979375196709	0	0.0536979375196709	0.370025711001603	0
0	0.304900367262874	0	0.639513930275154	0.0555857024619713	0	0.0555857024619713	0.360486069724846	0
0	0.305647714893743	0	0.6415850609261	0.0527672241801578	0	0.0527672241801578	0.3584149390739	0
0	0.293906435574892	0	0.648848720258688	0.0572448441664207	0	0.0572448441664207	0.351151279741312	0
0	0.304120010791233	0	0.644532233712039	0.0513477554967278	0	0.0513477554967278	0.355467766287961	0
0	0.315127844121523	0	0.633212746661261	0.0516594092172166	0	0.0516594092172166	0.366787253338739	0
0	0.298968418203171	0	0.642975370164142	0.0580562116326867	0	0.0580562116326867	0.357024629835858	0
0	0.312814044785523	0	0.626467660204267	0.0607182950102099	0	0.0607182950102099	0.373532339795733	0
0	0.312304572862279	0	0.638820668180784	0.048874758956937	0	0.048874758956937	0.361179331819216	0
0	0.319566146659812	0	0.635409769542237	0.0450240837979506	0	0.0450240837979506	0.364590230457763	0
0	0.313840262424521	0	0.64145288659491	0.0447068509805691	0	0.0447068509805691	0.35854711340509	0
0	0.309212781142784	0	0.629187486298532	0.0615997325586841	0	0.0615997325586841	0.370812513701468	0
0	0.325732575092892	0	0.630192746640624	0.044074678266484	0	0.044074678266484	0.369807253359376	0
0	0.310138594804584	0	0.639554084989014	0.0503073202064016	0	0.0503073202064016	0.360445915010986	0
0.00702849568475445	0.310184204181263	0	0.641369600978043	0.04141769915594	0	0.0484461948406945	0.351601903337203	0
0	0.317106782450529	0	0.640430324495357	0.0424628930541143	0	0.0424628930541143	0.359569675504643	0
0	0.321099725155552	0	0.630633743825889	0.0482665310185585	0	0.0482665310185585	0.369366256174111	0
0	0.300820532041852	0	0.6452172729963	0.0539621949618478	0	0.0539621949618478	0.3547827270037	0
0	0.321607081646558	0	0.636261333536961	0.042131584816481	0	0.042131584816481	0.363738666463039	0
0	0.318266119053439	0	0.628630503353477	0.0531033775930838	0	0.0531033775930838	0.371369496646523	0
0	0.309553513302946	0	0.632302976250101	0.058143510446953	0	0.058143510446953	0.367697023749899	0
0	0.30723673579578	0	0.637817717452785	0.0549455467514349	0	0.0549455467514349	0.362182282547215	0
0	0.315739425807366	0	0.634632466607833	0.049628107584801	0	0.049628107584801	0.365367533392167	0
0.00420837388891114	0.310722252280484	0	0.641986675727923	0.0430826981026812	0	0.0472910719915923	0.353804950383165	0
0	0.312863913582866	0	0.634251551632909	0.0528845347842245	0	0.0528845347842245	0.365748448367091	0
0.00125421017394582	0.305901124826172	0	0.645709885719544	0.047134779280338	0	0.0483889894542838	0.35303590410651	0
0.0086463231153542	0.317763011885635	0	0.636407577549463	0.0371830874495481	0	0.0458294105649023	0.354946099335183	0
0	0.322494012978416	0	0.627949190284882	0.0495567967367017	0	0.0495567967367017	0.372050809715118	0
0	0.320248765867524	0	0.625215089711217	0.054536144421259	0	0.054536144421259	0.374784910288783	0
0	0.326878776811185	0	0.634868582939916	0.0382526402488986	0	0.0382526402488986	0.365131417060084	0
0.00175161279125078	0.322716151030195	0	0.63475999600123	0.0407722401773246	0	0.0425238529685754	0.363488391207519	0
0	0.29995580429117	0	0.644610779977472	0.055433415731358	0	0.055433415731358	0.355389220022528	0
0	0.320762246077106	0	0.632373583773185	0.0468641701497097	0	0.0468641701497097	0.367626416226815	0
0	0.306523158278579	0	0.634699131453682	0.0587777102677385	0	0.0587777102677385	0.365300868546318	0
0	0.310468045956628	0	0.630449401068972	0.0590825529743996	0	0.0590825529743996	0.369550598931028	0
0.00180724531035898	0.308893341864155	0	0.636579952932337	0.0527194598931492	0	0.0545267052035082	0.361612801757304	0
0	0.317918231005585	0	0.634183723452935	0.0478980455414795	0	0.0478980455414795	0.365816276547065	0
0	0.306004495554924	0	0.637164233868022	0.0568312705770538	0	0.0568312705770538	0.362835766131978	0
0	0.310788368886641	0	0.639944014570788	0.0492676165425715	0	0.0492676165425715	0.360055985429212	0
0.00817935002587992	0.33245483815405	0	0.619210179545429	0.0401556322746419	0	0.0483349823005219	0.372610470428691	0
0	0.315035150583194	0	0.637388642724125	0.0475762066926801	0	0.0475762066926801	0.362611357275875	0
0.000182843380432401	0.298655872042669	0	0.642619878437415	0.0585414061394833	0	0.0587242495199157	0.357197278182152	0
0.00421928683395045	0.328376318242217	0	0.625593969077547	0.0418104258462851	0	0.0460297126802356	0.370186744088502	0
0	0.320224921121167	0	0.63025806612081	0.0495170127580222	0	0.0495170127580222	0.36974193387919	0
0.00224317197274906	0.321622747730725	0	0.635051044018319	0.0410830362782061	0	0.0433262082509552	0.362705784008931	0
0.00666411240410601	0.324525738484208	0	0.632561480158664	0.0362486689530214	0	0.0429127813571274	0.36077440743723	0
0	0.310372270438767	0	0.635403195225931	0.0542245343353013	0	0.0542245343353013	0.364596804774069	0
0	0.312032353964451	0	0.641016889105114	0.0469507569304348	0	0.0469507569304348	0.358983110894886	0
0	0.297965346725229	0	0.642789945312736	0.0592447079620345	0	0.0592447079620345	0.357210054687264	0
0	0.311447797183659	0	0.641003801404427	0.0475484014119133	0	0.0475484014119133	0.358996198595573	0
0	0.30640177484017	0	0.63623697327606	0.0573612518837696	0	0.0573612518837696	0.36376302672394	0
0	0.309146980141057	0	0.638160679378149	0.052692340480794	0	0.052692340480794	0.361839320621851	0
0	0.309732883695879	0	0.641035764895187	0.0492313514089333	0	0.0492313514089333	0.358964235104813	0
0.0141628132673007	0.327645956636837	0	0.627861129313505	0.0303301007823567	0	0.0444929140496574	0.357976057419194	0
0	0.313516724910356	0	0.639275267583025	0.0472080075066198	0	0.0472080075066198	0.360724732416976	0
0	0.30954098614578	0	0.639825105068234	0.050633908785986	0	0.050633908785986	0.360174894931766	0
0	0.311338404605711	0	0.643688508685228	0.044973086709061	0	0.044973086709061	0.356311491314772	0
0.00375217338963906	0.316029453744741	0	0.629877776981614	0.0503405958840055	0	0.0540927692736445	0.366370049628747	0
0	0.302079233544029	0	0.640760368283253	0.0571603981727179	0	0.0571603981727179	0.359239631716747	0
0.0202453505261508	0.323724671874776	0	0.630555630874483	0.0254743467245906	0	0.0457196972507414	0.349199018599366	0
0	0.313752645153331	0	0.635522933044569	0.0507244218020995	0	0.0507244218020995	0.364477066955431	0
0	0.32718181605989	0	0.625383425472053	0.0474347584680574	0	0.0474347584680574	0.374616574527947	0
0	0.285516431560173	0	0.646771055716767	0.0677125127230602	0	0.0677125127230602	0.353228944283233	0
0	0.320560165107486	0	0.624214670961858	0.0552251639306552	0	0.0552251639306552	0.375785329038142	0
0	0.306150275827625	0	0.640146810813139	0.0537029133592367	0	0.0537029133592367	0.359853189186861	0
0	0.330046745402688	0	0.627142106617434	0.0428111479798788	0	0.0428111479798788	0.372857893382566	0
0.007675566634731	0.317574421633416	0	0.628429917987044	0.0463200937448092	0	0.0539956603795402	0.363894515378225	0
0	0.309818359186088	0	0.641506328187068	0.0486753126268447	0	0.0486753126268447	0.358493671812932	0
0	0.308202064200553	0	0.637868909650014	0.0539290261494338	0	0.0539290261494338	0.362131090349986	0
0	0.340699617121775	0	0.622968316677229	0.0363320662009957	0	0.0363320662009957	0.377031683322771	0
0.00268117841695175	0.317940815852774	0	0.630515140543113	0.0488628651871619	0	0.0515440436041137	0.366803681039936	0
0	0.320312628871361	0	0.62600874730602	0.0536786238226191	0	0.0536786238226191	0.37399125269398	0
0.00047739754332807	0.330655933421039	0	0.625289848341938	0.0435768206936948	0	0.0440542182370228	0.374232754114734	0
0	0.311789324267741	0	0.64072142375598	0.0474892519762796	0	0.0474892519762796	0.35927857624402	0
0	0.306923943370569	0	0.637048934774619	0.0560271218548116	0	0.0560271218548116	0.362951065225381	0
0.010309770851103	0.329239694478377	0	0.624221815044536	0.0362287196259843	0	0.0465384904770873	0.365468414104361	0
0.00203454066380429	0.320764657714898	0	0.631515945688173	0.0456848559331246	0	0.0477193965969288	0.366449513648023	0
0	0.325339584772433	0	0.63316755618487	0.0414928590426974	0	0.0414928590426974	0.36683244381513	0
0.00371040686550312	0.315253191568682	0	0.639793243372789	0.0412431581930259	0	0.044953565058529	0.356496349761708	0
0	0.307834190024393	0	0.638277423532111	0.053888386443496	0	0.053888386443496	0.361722576467889	0
0.00533243236081174	0.317386904697002	0	0.629915291262202	0.047365371679984	0	0.0526978040407958	0.364752276376986	0
0	0.310592684866361	0	0.634879918543297	0.0545273965903418	0	0.0545273965903418	0.365120081456703	0
0	0.321442537614294	0	0.628706696405101	0.0498507659806044	0	0.0498507659806044	0.371293303594899	0
0	0.305889940999213	0	0.637225611989726	0.0568844470110604	0	0.0568844470110604	0.362774388010274	0
0.00228568532818788	0.324084780234311	0	0.625694890601761	0.0479346438357398	0	0.0502203291639277	0.372019424070051	0
0.0029782006043294	0.327145018040629	0	0.622618149038465	0.0472586323165772	0	0.0502368329209066	0.374403650357206	0
0	0.305648822238259	0	0.642475149523078	0.0518760282386636	0	0.0518760282386636	0.357524850476922	0
0.00743628209667391	0.329059679317197	0	0.622205081226291	0.0412989573598382	0	0.0487352394565121	0.370358636677035	0
0.0178193293111753	0.329001009685685	0	0.618846473077194	0.0343331879259459	0	0.0521525172371212	0.363334197611631	0
0.00881422380681944	0.336400242360107	0	0.618874708579529	0.0359108252535446	0	0.044725049060364	0.372311067613652	0
0	0.304418915894218	0	0.646357696801639	0.049223387304143	0	0.049223387304143	0.353642303198361	0
0	0.303311409234996	0	0.650504966626279	0.0461836241387247	0	0.0461836241387247	0.349495033373721	0
0.0131513658502158	0.315503215329833	0	0.627668026394879	0.0436773924250722	0	0.056828758275288	0.359180607754906	0
0	0.320817928065816	0	0.630957859215633	0.0482242127185513	0	0.0482242127185513	0.369042140784367	0
0	0.318471167211429	0	0.640028856531453	0.041499976257118	0	0.041499976257118	0.359971143468547	0
0	0.323227830274696	0	0.631372453236339	0.0453997164889645	0	0.0453997164889645	0.368627546763661	0
0	0.329209378277679	0	0.621825620320148	0.0489650014021729	0	0.0489650014021729	0.378174379679852	0
0	0.32310295936898	0	0.630835575978148	0.0460614646528722	0	0.0460614646528722	0.369164424021852	0
0.00266950137610829	0.321675957647816	0	0.627270486530435	0.0483840544456404	0	0.0510535558217486	0.370060012093456	0
0.0111920293193739	0.321427203643219	0	0.633156263294632	0.0342245037427756	0	0.0454165330621495	0.355651707385994	0
0	0.311080592436042	0	0.632510094426368	0.0564093131375895	0	0.0564093131375895	0.367489905573632	0
0	0.305620636548808	0	0.636281623238781	0.0580977402124108	0	0.0580977402124108	0.363718376761219	0
0	0.312777667695462	0	0.634825719904816	0.0523966123997224	0	0.0523966123997224	0.365174280095184	0
0	0.31725233883363	0	0.636829940643442	0.0459177205229284	0	0.0459177205229284	0.363170059356558	0
0	0.292010908460646	0	0.64887016539087	0.0591189261484842	0	0.0591189261484842	0.35112983460913	0
0	0.314204724145819	0	0.631931214574252	0.0538640612799288	0	0.0538640612799288	0.368068785425748	0
0.00973537756978856	0.330773270873624	0	0.628033063513089	0.0314582880434987	0	0.0411936656132873	0.362231558917123	0
0	0.311262427426738	0	0.639507771053155	0.0492298015201074	0	0.0492298015201074	0.360492228946845	0
0	0.315964770837607	0	0.638657125221659	0.0453781039407341	0	0.0453781039407341	0.361342874778341	0
0	0.303976119795466	0	0.639971561961565	0.0560523182429688	0	0.0560523182429688	0.360028438038435	0
0	0.325662324951092	0	0.626050115488198	0.0482875595607098	0	0.0482875595607098	0.373949884511802	0
0.00448731271990524	0.328497284667859	0	0.627900098030815	0.0391153045814202	0	0.0436026173013255	0.367612589249279	0
0	0.314160871061113	0	0.633479131856616	0.0523599970822703	0	0.0523599970822703	0.366520868143384	0
0.00209723707120946	0.29409138284476	0	0.647540195288897	0.0562711847951335	0	0.0583684218663429	0.350362567639894	0
0	0.323759335543054	0	0.629754495318568	0.0464861691383781	0	0.0464861691383781	0.370245504681432	0
0	0.321786285048234	0	0.623049279185529	0.0551644357662374	0	0.0551644357662374	0.376950720814471	0
0	0.295254118919071	0	0.652058135084283	0.052687745996646	0	0.052687745996646	0.347941864915717	0
0	0.313096292840891	0	0.634255728459426	0.0526479786996824	0	0.0526479786996824	0.365744271540574	0
0	0.297995199969846	0	0.640258677861622	0.0617461221685323	0	0.0617461221685323	0.359741322138378	0
0.00482198273138421	0.315350199594938	0	0.638507854219548	0.0413199634541293	0	0.0461419461855136	0.356670163049067	0
0.0115418531066275	0.334780250063956	0	0.623237053594074	0.0304408432353431	0	0.0419826963419706	0.365221093299299	0
0	0.330394345319642	0	0.624758239549693	0.0448474151306646	0	0.0448474151306646	0.375241760450307	0
0	0.298611905102899	0	0.64499403074944	0.0563940641476606	0	0.0563940641476606	0.35500596925056	0
0	0.318760078687614	0	0.63045629379459	0.0507836275177958	0	0.0507836275177958	0.36954370620541	0
0	0.310466245772988	0	0.638104430147844	0.0514293240791683	0	0.0514293240791683	0.361895569852156	0
0	0.316874576703632	0	0.62740432710074	0.0557210961956284	0	0.0557210961956284	0.37259567289926	0
0	0.323156213898557	0	0.633540140575693	0.0433036455257504	0	0.0433036455257504	0.366459859424307	0
0	0.303343311708212	0	0.645195018153178	0.0514616701386096	0	0.0514616701386096	0.354804981846821	0
0	0.314858519644815	0	0.629605922640988	0.0555355577141963	0	0.0555355577141963	0.370394077359012	0
0	0.306748137316103	0	0.639993878359898	0.0532579843239993	0	0.0532579843239993	0.360006121640102	0
0	0.327365520761326	0	0.627953388548857	0.0446810906898162	0	0.0446810906898162	0.372046611451143	0
0.00127092830644392	0.309603338933636	0	0.637404975138285	0.0517207576216353	0	0.0529916859280792	0.361324096555271	0
0	0.31264301834424	0	0.630614896397564	0.0567420852581956	0	0.0567420852581956	0.369385103602436	0
0	0.32173210246584	0	0.625153654025545	0.0531142435086146	0	0.0531142435086146	0.374846345974455	0
0	0.318819744685858	0	0.624326184495036	0.0568540708191062	0	0.0568540708191062	0.375673815504964	0
0	0.322809179976933	0	0.628047140679038	0.0491436793440291	0	0.0491436793440291	0.371952859320962	0
0.00591838764878127	0.323204454814174	0	0.627315509712132	0.0435616478249126	0	0.0494800354736938	0.366766102639086	0
0	0.303048144297403	0	0.642358412590217	0.0545934431123805	0	0.0545934431123805	0.357641587409783	0
0	0.321259417511866	0	0.634576961393313	0.0441636210948218	0	0.0441636210948218	0.365423038606687	0
0	0.293541864635391	0	0.649655920629947	0.0568022147346627	0	0.0568022147346627	0.350344079370053	0
0	0.302902085976839	0	0.634805091791378	0.062292822231783	0	0.062292822231783	0.365194908208622	0
0.00619102647473722	0.315114822552788	0	0.629970175282604	0.0487239756898714	0	0.0549150021646086	0.363838798242659	0
0	0.320757445517277	0	0.631666056547395	0.0475764979353286	0	0.0475764979353286	0.368333943452605	0
0	0.330193021157399	0	0.62978482229799	0.0400221565446111	0	0.0400221565446111	0.37021517770201	0
0	0.324388243294147	0	0.620461053391138	0.0551507033147149	0	0.0551507033147149	0.379538946608862	0
0	0.318832070039555	0	0.633629555865421	0.0475383740950236	0	0.0475383740950236	0.366370444134579	0
0	0.31049517441248	0	0.64154765614588	0.0479571694416402	0	0.0479571694416402	0.35845234385412	0
0	0.312944587951001	0	0.630096879562583	0.0569585324864159	0	0.0569585324864159	0.369903120437417	0
0	0.32222218730396	0	0.62891453784233	0.04886327485371	0	0.04886327485371	0.37108546215767	0
0	0.323119744460473	0	0.625927682150389	0.0509525733891379	0	0.0509525733891379	0.374072317849611	0
0.00331099152962882	0.306468336471082	0	0.639898711888566	0.0503219601107236	0	0.0536329516403524	0.356790296581806	0
0	0.304677499977368	-3.34505050612271e-18	0.646144002412707	0.0491784976099248	0	0.0491784976099248	0.353855997587293	-3.34505050612271e-18
0	0.310947108628337	0	0.633075413533296	0.0559774778383678	0	0.0559774778383678	0.366924586466704	0
0	0.313410612821077	0	0.637315218840947	0.0492741683379761	0	0.0492741683379761	0.362684781159053	0
0	0.310277461805653	0	0.632876773653308	0.0568457645410384	0	0.0568457645410384	0.367123226346692	0
0	0.336202448110142	0	0.618881830501768	0.0449157213880902	0	0.0449157213880902	0.381118169498232	0
0.003130866793287	0.299175370572305	0	0.643202498921944	0.0544912637124638	0	0.0576221305057508	0.353666634284769	0
0	0.303051934595196	0	0.639584250939723	0.0573638144650806	0	0.0573638144650806	0.360415749060277	0
0	0.308297559004325	0	0.643631366165032	0.0480710748306432	0	0.0480710748306432	0.356368633834968	0
0	0.299908555188662	0	0.635396107372399	0.0646953374389387	0	0.0646953374389387	0.364603892627601	0
0	0.304543531663672	0	0.642009152432595	0.0534473159037333	0	0.0534473159037333	0.357990847567405	0
0	0.316362336964584	0	0.639228197432948	0.0444094656024679	0	0.0444094656024679	0.360771802567052	0
0	0.321762102513916	0	0.628521991781584	0.0497159057044994	0	0.0497159057044994	0.371478008218416	0
0	0.2949625352771	0	0.642444711058678	0.0625927536642227	0	0.0625927536642227	0.357555288941322	0
0	0.310547295711597	0	0.629375844665114	0.0600768596232888	0	0.0600768596232888	0.370624155334886	0
0	0.314007613211744	0	0.631485266912597	0.0545071198756587	0	0.0545071198756587	0.368514733087403	0
0.000925146055126389	0.297544734638113	0	0.639585819440161	0.0619442998665994	0	0.0628694459217258	0.359489034504712	0
0	0.294913028746399	0	0.640411320576269	0.0646756506773322	0	0.0646756506773322	0.359588679423731	0
0	0.326457613280468	0	0.62621784568351	0.0473245410360228	0	0.0473245410360228	0.37378215431649	0
0	0.310933223453427	0	0.637248764606187	0.0518180119403859	0	0.0518180119403859	0.362751235393813	0
0.00130628711258937	0.324232025839464	0	0.627239552902483	0.0472221341454635	0	0.0485284212580529	0.371454159984928	0
0	0.319217820502133	0	0.635102477057556	0.0456797024403108	0	0.0456797024403108	0.364897522942444	0
0	0.314691981888444	0	0.636541608576866	0.0487664095346899	0	0.0487664095346899	0.363458391423134	0
0.000155127008455542	0.31762196415751	0	0.633713831789018	0.0485090770450168	0	0.0486642040534723	0.366131041202526	0
0	0.288817672649614	0	0.651615135707403	0.0595671916429833	0	0.0595671916429833	0.348384864292597	0
0.0049010854233861	0.32856427895561	0	0.634507170120993	0.032027465500011	0	0.0369285509233971	0.360591744455621	0
0	0.318569423642878	0	0.629702286255601	0.0517282901015212	0	0.0517282901015212	0.370297713744399	0
0.00940996517230669	0.321270471883032	0	0.632695497128413	0.0366240658162482	0	0.0460340309885549	0.35789453769928	0
0	0.310491231808514	0	0.637263924504704	0.0522448436867822	0	0.0522448436867822	0.362736075495296	0
0	0.309000652461224	0	0.63578649674737	0.055212850791406	0	0.055212850791406	0.36421350325263	0
0.00741317281597969	0.321955106955382	0	0.630307949550304	0.040323770678334	0	0.0477369434943136	0.362278877633716	0
0.00203576540613788	0.320558195430801	0	0.631769327391744	0.0456367117713178	0	0.0476724771774557	0.366194907202118	0
0	0.308377004162277	0	0.633644178864207	0.0579788169735161	0	0.0579788169735161	0.366355821135793	0
0	0.311543567491707	0	0.631154255343384	0.0573021771649093	0	0.0573021771649093	0.368845744656616	0
0	0.306670678955035	0	0.636191323341997	0.0571379977029678	0	0.0571379977029678	0.363808676658003	0
0.00241369320194594	0.316347926906767	0	0.63857170551576	0.0426666743755273	0	0.0450803675774732	0.359014601282294	0
0	0.309083352016544	0	0.63672089674282	0.054195751240636	0	0.054195751240636	0.36327910325718	0
0	0.31737012714375	0	0.628408497032537	0.0542213758237129	0	0.0542213758237129	0.371591502967463	0
0	0.311486637173438	0	0.638715443043995	0.0497979197825666	0	0.0497979197825666	0.361284556956005	0
0	0.319139955511584	0	0.631614392537309	0.0492456519511066	0	0.0492456519511066	0.368385607462691	0
0.00722540817453804	0.326861882166678	0	0.620972932104812	0.0449397775539722	0	0.0521651857285102	0.37180165972065	0
0	0.313111922230131	0	0.637916407539922	0.0489716702299471	0	0.0489716702299471	0.362083592460078	0
0	0.315799950997636	0	0.63928024556462	0.044919803437744	0	0.044919803437744	0.36071975443538	0
0	0.307152051674765	0	0.6409262610858	0.0519216872394347	0	0.0519216872394347	0.3590737389142	0
0	0.316246335659604	0	0.633885115291454	0.0498685490489422	0	0.0498685490489422	0.366114884708546	0
0	0.29762845149731	0	0.640304526003297	0.0620670224993933	0	0.0620670224993933	0.359695473996703	0
0.00653186359650362	0.340865871575478	0	0.617272704826393	0.0353295600016247	0	0.0418614235981284	0.376195431577103	0
0	0.308275052475507	0	0.64153980424061	0.0501851432838827	0	0.0501851432838827	0.35846019575939	0
0	0.309635649302068	0	0.632903814315583	0.0574605363823491	0	0.0574605363823491	0.367096185684417	0
0	0.320472851270372	0	0.624827765179514	0.0546993835501135	0	0.0546993835501135	0.375172234820486	0
0	0.324549877883512	0	0.633609953617204	0.0418401684992842	0	0.0418401684992842	0.366390046382796	0
0	0.319805157180858	0	0.63167287081839	0.0485219720007513	0	0.0485219720007513	0.36832712918161	0
0.00503271841665917	0.310075874900251	0	0.642417386382006	0.0424740203010845	0	0.0475067387177437	0.352549895201335	0
0	0.315081065729333	0	0.634874696690343	0.050044237580324	0	0.050044237580324	0.365125303309657	0
0	0.313825704180055	0	0.635943289825722	0.0502310059942228	0	0.0502310059942228	0.364056710174278	0
0	0.314092185896645	0	0.637375275284896	0.0485325388184588	0	0.0485325388184588	0.362624724715104	0
0	0.300739476803779	0	0.641101258265755	0.058159264930466	0	0.058159264930466	0.358898741734245	0
0	0.323979694656023	0	0.622042049021998	0.053978256321979	0	0.053978256321979	0.377957950978002	0
