Pos	Relaxed	Intensified_purify	NoChange	Pos_and_Relaxed	Pos_and_Intense	Pos_all	Relax_all	Intense_all
0.00174416982936318	0.0337709597226843	0.0217485795174695	0.931060436216871	0.0116758547136117	0	0.0134200245429749	0.045446814436296	0.0217485795174695
0.00610291114411787	0.0260952505778188	0.0238812180983476	0.93436912468875	0.00955149549096609	0	0.015654406635084	0.0356467460687848	0.0238812180983476
0.00368896737271528	0.0361000950642563	0.0224322665557845	0.928899948600296	0.00887872240694798	0	0.0125676897796633	0.0449788174712043	0.0224322665557845
0.00439270267546625	0.0465249986720295	0.02114239916712	0.923506251736401	0	0.00443364774898289	0.00882635042444914	0.0465249986720295	0.0255760469161029
0	0.0384120831530451	0.0245896147832466	0.928651487911144	0	0.00834681415256427	0.00834681415256427	0.0384120831530451	0.0329364289358109
0.000344206503584448	0.0292886600385075	0.0222692975730126	0.939024113549837	0.00907372233505886	0	0.00941792883864331	0.0383623823735664	0.0222692975730126
0	0.0416347162795628	0.02119857894589	0.934499365116813	0	0.0026673396577341	0.0026673396577341	0.0416347162795628	0.0238659186036241
0	0.0266052556492761	0.0173931467596458	0.943328856022151	0.0126727415689268	0	0.0126727415689268	0.039277997218203	0.0173931467596458
0	0.0328492727647305	0.0261640341924565	0.931369941865171	0.00961675117764248	0	0.00961675117764248	0.0424660239423729	0.0261640341924565
0	0.0440214820727396	0.0239955710485712	0.92570322751851	0	0.00627971936017926	0.00627971936017926	0.0440214820727396	0.0302752904087505
0	0.0368347715421458	0.0241683837833779	0.933978909174919	0	0.00501793549955737	0.00501793549955737	0.0368347715421458	0.0291863192829353
0.00453308711841712	0.0396500499808419	0.0243477144222622	0.9259332130509	0.00553593542757871	0	0.0100690225459958	0.0451859854084206	0.0243477144222622
0.00177925353875823	0.0340889968791183	0.0216857053329499	0.929232505606193	0.0132135386429808	0	0.014992792181739	0.0473025355220991	0.0216857053329499
0.0133500379035095	0.0337304013673617	0.0152905306507713	0.934195392117357	0.00343363796100011	0	0.0167836758645096	0.0371640393283619	0.0152905306507713
0.00624215294152618	0.0324702897131909	0.0222137776153101	0.926866073343006	0.00687248620881342	0.00533522017815365	0.0184498593284932	0.0393427759220043	0.0275489977934638
0.0129592702124723	0.0317514742198344	0.0194354818955641	0.929046403415672	0.00680737025645718	0	0.0197666404689294	0.0385588444762916	0.0194354818955641
0	0.0265617512185308	0.0225999792940571	0.937182317045725	0.0136559524416874	0	0.0136559524416874	0.0402177036602182	0.0225999792940571
0	0.0460773840976742	0.0157430321218588	0.921504536782725	0	0.0166750469977419	0.0166750469977419	0.0460773840976742	0.0324180791196007
0.000637477928524988	0.0267291047634765	0.0183966944697372	0.93603213697456	0.0182045858637013	0	0.0188420637922263	0.0449336906271778	0.0183966944697372
0	0.033062582478549	0.0198018134975328	0.940984627554787	0.0061509764691315	0	0.0061509764691315	0.0392135589476804	0.0198018134975328
0.00474876493671191	0.0291024071994404	0.0133791402263503	0.941670471340342	0.0110992162971556	0	0.0158479812338675	0.040201623496596	0.0133791402263503
0.0160062306436633	0.0434674443081239	0.013884302604697	0.926238287640242	0.000403734803273334	0	0.0164099654469367	0.0438711791113972	0.013884302604697
0	0.029271021018673	0.0191813822490402	0.937462394561628	0.0140852021706584	0	0.0140852021706584	0.0433562231893314	0.0191813822490402
0.0134623710926152	0.0448593579154247	0.0219380129952847	0.915849222560028	0.00389103543664769	0	0.0173534065292629	0.0487503933520724	0.0219380129952847
0.0116200768515948	0.0379474306663364	0.0145385962752424	0.934261617908291	0.00163227829853589	0	0.0132523551501307	0.0395797089648723	0.0145385962752424
0	0.0303682289346003	0.0165346424668191	0.940546587989961	0.0125505406086194	0	0.0125505406086194	0.0429187695432197	0.0165346424668191
0	0.0321924957112895	0.0243233706821633	0.935225187105273	0.0082589465012745	0	0.0082589465012745	0.040451442212564	0.0243233706821633
0	0.0421641172294108	0.0244027444622046	0.917965540647928	0	0.0154675976604569	0.0154675976604569	0.0421641172294108	0.0398703421226615
0.0181874481938204	0.0356302588806395	0.0155585579995162	0.930623734926024	0	0	0.0181874481938204	0.0356302588806395	0.0155585579995162
0.00289055623502172	0.0312539201181626	0.0211740448065078	0.930000150531884	0.0146813283084241	0	0.0175718845434458	0.0459352484265867	0.0211740448065078
0.0111160768567985	0.0373372369539348	0.0199115178642374	0.929363345794339	0	0.00227182253068983	0.0133878993874883	0.0373372369539348	0.0221833403949272
0	0.0366577361593344	0.016159290317173	0.931915032806578	0	0.0152679407169152	0.0152679407169152	0.0366577361593344	0.0314272310340881
0.00234052428636818	0.0274637582447848	0.0222262114079674	0.935967621997532	0.0120018840633473	0	0.0143424083497155	0.0394656423081321	0.0222262114079674
0	0.0267852052332252	0.0241026369341088	0.935839828503305	0.0132723293293612	0	0.0132723293293612	0.0400575345625865	0.0241026369341088
0.0100302004172986	0.0394777505832215	0.0193439105952023	0.930593286322664	0.000554852081613464	0	0.010585052498912	0.0400326026648349	0.0193439105952023
0.00233278176885833	0.0247423832416371	0.01954980229936	0.941948081749147	0.0114269509409981	0	0.0137597327098564	0.0361693341826352	0.01954980229936
0.0143428893652438	0.0412982529158761	0.021485835898101	0.922425535018756	0.000447486802022518	0	0.0147903761672663	0.0417457397178987	0.021485835898101
0.00380586072267922	0.0272071077077263	0.0231297596680859	0.932387191838639	0.013470080062869	0	0.0172759407855482	0.0406771877705953	0.0231297596680859
0	0.0434373071747338	0.0218687752089418	0.924325725676059	0	0.0103681919402651	0.0103681919402651	0.0434373071747338	0.0322369671492069
0	0.0272144647744958	0.0175670167592763	0.941249868085028	0.0139686503812	0	0.0139686503812	0.0411831151556959	0.0175670167592763
0.00736824512846432	0.0406122170778045	0.0214908038795273	0.930528733914204	0	0	0.00736824512846432	0.0406122170778045	0.0214908038795273
0.00685635450940324	0.0397216325988862	0.0152573634213326	0.933779570710399	0.00438507875997923	0	0.0112414332693825	0.0441067113588654	0.0152573634213326
0.0112606249364971	0.0409286364561166	0.0206913111002665	0.923491505622093	0	0.00362792188502696	0.014888546821524	0.0409286364561166	0.0243192329852934
0.00334262525470359	0.0362358009418915	0.024812885743326	0.926408401513648	0	0.00920028654643074	0.0125429118011343	0.0362358009418915	0.0340131722897568
0.00686105661265618	0.0315332379864337	0.0230802686448088	0.93023453615549	0.00829090060061095	0	0.0151519572132671	0.0398241385870447	0.0230802686448088
0	0.0244461129520368	0.0213093872740837	0.942033334551842	0.0122111652220374	0	0.0122111652220374	0.0366572781740742	0.0213093872740837
0.00785216313695149	0.0448863536837949	0.0222872384916649	0.924974244687589	0	0	0.00785216313695149	0.0448863536837949	0.0222872384916649
0	0.033509159461412	0.0196414631223693	0.934393562436107	0.0124558149801113	0	0.0124558149801113	0.0459649744415233	0.0196414631223693
0	0.0285380869220079	0.0197590906106029	0.93897393066901	0.0127288917983789	0	0.0127288917983789	0.0412669787203868	0.0197590906106029
0	0.0336450044282286	0.0273488168796861	0.934841656497437	0.00416452219464819	0	0.00416452219464819	0.0378095266228768	0.0273488168796861
0	0.0439379789218519	0.0228871414879839	0.929633512807819	0.00354136678234472	0	0.00354136678234472	0.0474793457041966	0.0228871414879839
0	0.0402000475101433	0.0195542865779584	0.925068232912626	0	0.0151774329992727	0.0151774329992727	0.0402000475101433	0.034731719577231
0	0.0303633141286954	0.0246792283972746	0.940781568247706	0.00417588922632443	0	0.00417588922632443	0.0345392033550198	0.0246792283972746
0.00715566831955998	0.0397752910906884	0.0201050220501155	0.9295308022334	0.00343321630623577	0	0.0105888846257957	0.0432085073969241	0.0201050220501155
9.62552805984811e-06	0.0408214780461125	0.0185533440217956	0.929336689131441	0	0.0112788632725914	0.0112884888006512	0.0408214780461125	0.029832207294387
0.00905989257556614	0.0351613869207021	0.0240840393895085	0.927253733369299	0.0044409477449246	0	0.0135008403204907	0.0396023346656267	0.0240840393895085
0.0144312009999411	0.0387023706505856	0.0220174650721012	0.924289475726283	0.000559487551089524	0	0.0149906885510306	0.0392618582016752	0.0220174650721012
0	0.0351075007412414	0.0248975903612158	0.927562147242786	0	0.0124327616547568	0.0124327616547568	0.0351075007412414	0.0373303520159726
0	0.0279607357951294	0.0258573575054707	0.934168108949654	0.012013797749746	0	0.012013797749746	0.0399745335448754	0.0258573575054707
0.00139283085404781	0.0371567506580387	0.0170033948491214	0.937615375300048	0.00683164833874454	0	0.00822447919279236	0.0439883989967833	0.0170033948491214
0.00731269852029237	0.0420144177443714	0.0166846098781293	0.933988273857207	0	0	0.00731269852029237	0.0420144177443714	0.0166846098781293
0	0.0155367168216552	0.0273198933838129	0.935682339799237	0.0214610499952952	0	0.0214610499952952	0.0369977668169504	0.0273198933838129
0	0.0407207216806111	0.0159888665605039	0.932727103790295	0	0.0105633079685897	0.0105633079685897	0.0407207216806111	0.0265521745290936
0.00287595098466934	0.0263831720142557	0.0285097810902152	0.935632035795813	0.00659906011504676	0	0.00947501109971611	0.0329822321293025	0.0285097810902152
0	0.0383642082672529	0.0181081266295473	0.932171821393318	0.0113558437098813	0	0.0113558437098813	0.0497200519771342	0.0181081266295473
0.00829377523851622	0.0419937567615091	0.0232764103455185	0.925460913197447	0.000975144457009208	0	0.00926891969552542	0.0429689012185183	0.0232764103455185
0.00686679208390431	0.0419471850625023	0.0275617002390493	0.920767397659276	0.00285692495526771	0	0.00972371703917202	0.04480411001777	0.0275617002390493
0.00297309267615509	0.0309806693230175	0.0185126360820632	0.933333299641378	0.0142003022773858	0	0.0171733949535409	0.0451809716004033	0.0185126360820632
0.0010828216973646	0.034771747021453	0.0190706525336229	0.936322167475325	0.00875261127223416	0	0.00983543296959876	0.0435243582936872	0.0190706525336229
0.00938308785413521	0.0350847746226129	0.0242915343799631	0.925371480025384	0.00586912311790445	0	0.0152522109720397	0.0409538977405173	0.0242915343799631
0.00937595738885378	0.0372514767057829	0.0275372951594959	0.925742248971494	9.30217743732828e-05	0	0.00946897916322706	0.0373444984801561	0.0275372951594959
0.00689337220269748	0.0420568753096719	0.0227110634510866	0.92124996614222	9.84001021239078e-05	0.00699032279219995	0.0139820950970213	0.0421552754117958	0.0297013862432866
0.0056884138803166	0.0376246186706936	0.0209606156889914	0.932111648132475	0.00361470362752324	0	0.00930311750783985	0.0412393222982169	0.0209606156889914
0	0.0463744290748314	0.0257552203035458	0.917134307616375	0	0.0107360430052482	0.0107360430052482	0.0463744290748314	0.036491263308794
0.00793350341504877	0.0376524364558375	0.0162369086186057	0.933726800659476	0.00445035085103153	0	0.0123838542660803	0.042102787306869	0.0162369086186057
0	0.0281388109627726	0.0180984945593674	0.939941886741682	0.0138208077361777	0	0.0138208077361777	0.0419596186989502	0.0180984945593674
0.00470950099779911	0.0348405282998912	0.0261804961008639	0.929707316895079	0.00456215770636701	0	0.00927165870416611	0.0394026860062582	0.0261804961008639
0.00889159405419762	0.0381884399433677	0.0244250338444112	0.925810708266223	0.00268422389180064	0	0.0115758179459983	0.0408726638351684	0.0244250338444112
0.00661689833162708	0.0394764467382466	0.0193494328257386	0.931477100308817	0.00308012179557046	0	0.00969702012719755	0.0425565685338171	0.0193494328257386
0.00956113527286622	0.0394028340565929	0.0237069509124437	0.926393319759749	0.000935759998347928	0	0.0104968952712141	0.0403385940549408	0.0237069509124437
0.00830848058889465	0.0342643072556915	0.0221195853407212	0.928967647315816	0.00633997949887689	0	0.0146484600877715	0.0406042867545684	0.0221195853407212
0.00632602496170575	0.0379476962941866	0.0216304249330808	0.928422775310904	0	0.00567307850012314	0.0119991034618289	0.0379476962941866	0.0273035034332039
0	0.037389389877437	0.0200827675117812	0.934732077722209	0.00779576488857275	0	0.00779576488857275	0.0451851547660098	0.0200827675117812
0	0.0353119486328791	0.0233943813657579	0.928164606733423	0.01312906326794	0	0.01312906326794	0.0484410119008191	0.0233943813657579
0.0204434758833855	0.040999355870062	0.0215391906868041	0.917017977559748	0	0	0.0204434758833855	0.040999355870062	0.0215391906868041
0.00748563152390557	0.0346116206115484	0.0195873248900028	0.933157612779491	0.00515781019505184	0	0.0126434417189574	0.0397694308066002	0.0195873248900028
0	0.0328339278932296	0.0236263417985581	0.933512144187648	0.0100275861205647	0	0.0100275861205647	0.0428615140137943	0.0236263417985581
0	0.0234119041754408	0.0257689482817198	0.938154534333188	0.0126646132096515	0	0.0126646132096515	0.0360765173850922	0.0257689482817198
0.0036865754087822	0.0354030399407182	0.0169283965487829	0.938919255568208	0.005062732533509	0	0.0087493079422912	0.0404657724742272	0.0169283965487829
0.00274106490621972	0.0325154905089261	0.0166454227158672	0.934798162206705	0.0132998596622819	0	0.0160409245685016	0.045815350171208	0.0166454227158672
0.0068662015672216	0.0289795147522972	0.0196132336313021	0.934184718419588	0.0103563316295914	0	0.017222533196813	0.0393358463818886	0.0196132336313021
0	0.0330998593397005	0.0241537080818338	0.935824748450492	0	0.0069216841279737	0.0069216841279737	0.0330998593397005	0.0310753922098075
0.00559755429065938	0.0327148076185163	0.0206018320330908	0.934808323689455	0.00627748236827811	0	0.0118750366589375	0.0389922899867944	0.0206018320330908
0	0.047763658395699	0.0185561198585695	0.921645425177676	0	0.0120347965680554	0.0120347965680554	0.047763658395699	0.0305909164266249
0.00509467279042814	0.03590245231294	0.0158491081043966	0.932966245090283	0.0101875217019522	0	0.0152821944923804	0.0460899740148923	0.0158491081043966
0.00781637427063156	0.0400873943561446	0.0184871688470936	0.930628231340365	0	0.00298083118576485	0.0107972054563964	0.0400873943561446	0.0214680000328584
0	0.0376072058364814	0.0191690113124124	0.930491717488405	0.0127320653627014	0	0.0127320653627014	0.0503392711991828	0.0191690113124124
0.00301198654822348	0.0277750622149051	0.0234272096811558	0.93232420265625	0.0134615388994651	0	0.0164735254476886	0.0412366011143702	0.0234272096811558
0.00883847696995919	0.0370649029025043	0.0169604700285651	0.93296718656455	0.00416896353442182	0	0.013007440504381	0.0412338664369262	0.0169604700285651
0.00229339159887964	0.0300047567363773	0.0183725410050619	0.939051754137649	0.0102775565220323	0	0.012570948120912	0.0402823132584097	0.0183725410050619
0	0.0457845923458727	0.0271679468845883	0.926279815804221	0.000767644965317598	0	0.000767644965317598	0.0465522373111903	0.0271679468845883
0.00583351001903431	0.0355471203149345	0.0223325323572055	0.929266836974531	0.00702000033429443	0	0.0128535103533287	0.0425671206492289	0.0223325323572055
0.00623568601227166	0.0420200377764047	0.0249886384900299	0.923595469664329	0.00316016805696521	0	0.00939585406923687	0.0451802058333699	0.0249886384900299
0.0115014578174094	0.0441889225908805	0.0221464312312977	0.922163188360412	0	0	0.0115014578174094	0.0441889225908805	0.0221464312312977
0	0.0411305592069288	0.0167397340962791	0.930478418757713	0	0.0116512879390792	0.0116512879390792	0.0411305592069288	0.0283910220353583
0.0059513531382584	0.0452447972686662	0.0197928290611982	0.923737306381319	0	0.00527371415055806	0.0112250672888165	0.0452447972686662	0.0250665432117563
