1	1	3	-12.4652385206191	-84.0239666005482	-9.80812998400538	8.39693743283295	-6.83366438663702	-53.8154967834045	5.19193920136522	8.49433558465928	5.04231615290777	5.21623166708618	5.61726367822583	5.30440056259002	5.53873808759524	5.44241822855093	5.45600275602042	5.42093319752467	3.95993707014056	5.61903945003602	5.78809490942852	4.00300724567064	4.59681400895565	5.15891585774602	4.83380158629369	5.56714788654313	5.40944059875793	5.50885725653749	4.70155137956257	4.48398878719188	4.79805368091849	5.03403446716991	3.83237117632079	4.7169417202705	5.53022819747954	4.80233600243383	5.35339825789708	5.55228207087108	5.63818383265245	3.47271785711356	5.56950371865732	6.1617826755906	5.59520905755374	5.47625233928615	4.99171014923349	6.03721701504202	5.55410281238111	5.90590866940103	6.16041201927917	5.79068347020545	6.03664251052771	5.89800566806448	5.88882194458932	5.34879157531865	5.8569087188834	5.74757535453658	1536098.12190445
1	2	3	-5.63061384042842	-11.9960654574815	-10.985947038083	8.14606537184894	-11.7083857405727	457.436317180634	3.57503773036504	4.74998009810552	3.22428371180591	2.77763408495331	3.73896819595402	4.99071032334072	5.30566345279792	4.31667953726201	5.77598410224469	5.69942535730747	4.78942215957792	4.79508347645316	4.40726516014908	2.06445320061742	4.35616869899016	4.93959066765581	2.43360143286217	5.94638377983062	4.19825308696029	5.71020056645751	1.23739704691377	5.54735083778291	5.66590400851437	5.86479477977677	4.82537959497047	5.51488023051716	4.0981523689385	4.48222779918991	5.03500401946668	4.88211106575885	4.08945043296695	1.95595005777505	5.61332662561366	6.54758851582755	2.48624285938884	1.4941838806481	6.13398259542383	6.29323096435623	5.88039796564174	5.73410031745425	7.04732622037719	5.45719957318603	6.22389648638998	7.09945760355417	6.41291354921179	5.9626905713331	5.89778161729106	6.63849592079508	1777677.11896792
1	3	3	-5.19211105729819	-9.52202450833974	-6.48221994521045	0.215244514662056	-12.0739512294139	424.685185558636	2.67382023684426	2.56085474715874	2.33442973987809	2.43090892022502	2.94194426155489	2.74250737241676	2.85555603043415	3.33657710674074	2.81709786501956	2.81211248234009	3.08493316492085	2.75899519241244	3.01069403837759	2.47046085303155	2.72212559027843	3.15942079856154	2.77007575273551	2.68025266513282	3.1362585011857	2.75882073047319	2.34629944261569	3.26304277567093	2.98933909077891	3.2668131331533	2.84979159932756	2.92831668544795	3.21274594876511	2.86617924230417	3.05573136765214	3.49485974256437	3.0801951487678	2.97006119109458	3.64555793380437	3.18714756152144	3.20798797558628	3.82823385621942	3.39537413851679	4.03856390790396	3.74235803197773	3.87719686112458	4.2732812321504	3.92935736328607	3.89327065441805	4.13972187626295	3.90234902338542	3.81536250254873	4.13766090603624	4.0505670382607	1869255.99228677
1	4	3	-5.18592031936938	-11.428773132222	-6.42778772926731	0.228495802018498	-12.6280275653571	447.164803212928	2.70139014779641	2.59816631717073	2.31919861988393	2.4772387516335	2.98338325258406	2.78876637835158	2.9193638746179	3.39576051083886	2.90469840206284	2.90361277548082	3.17879751189776	2.76611511108103	3.08054772083046	2.61606711275244	2.70603451296101	3.11989157656046	2.71731558157289	2.80859996701664	3.12669595491227	2.79321661841224	2.77493286161945	3.17938762316141	2.79223855415163	3.27064088054115	2.83419238494963	2.89134575205494	3.26467483675752	2.88036862395391	3.0167505211698	3.46380872575419	3.03988610912122	3.04417272194625	3.55160893773597	3.13693533668535	3.19361049393434	3.6676759326847	3.45960884520292	3.98993130045156	3.73321469900563	3.79911672336678	4.30808775506388	3.85987119616048	3.87115155804402	4.17861331694927	3.71160662978718	3.74600204619772	4.16938595107671	4.00578374916968	1869398.71038287
1	5	3	-5.18651024146648	-11.4220677108442	-6.42537696537634	0.227728245686743	-12.6652623174462	460.73447999679	2.7015712310401	2.59753645938857	2.31694902071734	2.47579774548967	2.98228143289945	2.78834080170459	2.91887429972371	3.39440672453702	2.9027466913666	2.90079406197864	3.1762447191335	2.76469088757321	3.07950649526341	2.61652900222242	2.70338891634978	3.11712816589711	2.71572501914266	2.80632720292572	3.12546360363903	2.7913234664913	2.77544260580545	3.17685172917716	2.79174389588589	3.26907642043683	2.83299852952381	2.88991151365283	3.26349170491981	2.87890210661931	3.01405710097145	3.46075564423565	3.04023147085907	3.04275637307166	3.55078747777419	3.13677971731417	3.19183551601921	3.66610280529825	3.45817444844903	3.98733817664989	3.73278091979119	3.7983104713009	4.30689139343889	3.85974633333598	3.86840293909713	4.17876795278706	3.71033796103823	3.74601934134556	4.16942207749605	4.00652390877385	1869398.75811155
1	6	3	-5.18665387884293	-11.4236126259813	-6.42497843484383	0.224377179045086	-12.6347743931546	472.058705292098	2.70135633598406	2.59726816661147	2.31712427123136	2.4760117629765	2.98198705619599	2.78846240797192	2.91905657751691	3.39488039246255	2.90242777699431	2.90147800888397	3.17610299817002	2.76462405110122	3.07960042847745	2.61620247587832	2.70401079367056	3.11905816743686	2.71564584877552	2.80656780137189	3.12503890629466	2.79247429753384	2.77533664714573	3.17714140802079	2.79174690981419	3.26862175392168	2.83224665591161	2.89085574359221	3.26321090375452	2.87900079731406	3.014031350312	3.46147437447929	3.04027497450389	3.04243539989588	3.55102834880375	3.13574538959547	3.19073380426453	3.66589182611902	3.45868291958743	3.98811269680093	3.73276675813579	3.79792324060722	4.30673538398083	3.86012717152137	3.86859919682896	4.17845975257457	3.71039619871061	3.74624662168677	4.16889266613899	4.00559681687507	1869398.76227225
1	7	3	-5.18673901896896	-11.4214537203935	-6.42489890297841	0.22432901972979	-12.6295767088789	481.162352878756	2.70131133214403	2.59717200042357	2.31732725218915	2.47595723322727	2.98199062233037	2.78823174239428	2.91849686283667	3.39465941146255	2.90255961354715	2.90124619169922	3.17611088333146	2.76502087835221	3.07909282862834	2.61654879521593	2.70383170119159	3.11814247968493	2.7158262593213	2.80709871411505	3.12532763565255	2.79267074754762	2.77473178478933	3.17716359645125	2.79166010406247	3.26854611597121	2.83294742754545	2.89081905226744	3.26342307375713	2.88002148933726	3.01447413238765	3.46132538859825	3.04087876555014	3.04269930566872	3.55097379220965	3.13596342550042	3.19121910012094	3.66566387359579	3.45908649184724	3.98803333212122	3.73284388360491	3.79792225610154	4.30668890208453	3.8598420176307	3.86871462554195	4.1780872556262	3.71041724742214	3.74525469938262	4.16835641200487	4.005072849031	1869398.76344431
1	8	3	-5.18690250650749	-11.421709778573	-6.42423814533452	0.220710406356	-12.6145204545595	487.426793336663	2.70127446075389	2.59718853676076	2.31737505560753	2.47551053282658	2.98206351576807	2.78799931578219	2.91862459312289	3.39465880082757	2.90259672279101	2.90131380561328	3.1767705241758	2.76470896808551	3.07925109526002	2.61611743746174	2.70336857038674	3.11846568291345	2.71540386144152	2.80723170059345	3.12577458432025	2.79190417735924	2.77496771296352	3.17765249458087	2.79240010412833	3.26851391350173	2.83405900208211	2.89148763748057	3.26305474088572	2.87963433365591	3.01479006607544	3.46138940583764	3.04012613281909	3.04297184992701	3.5504361380312	3.13577066322171	3.19178203303428	3.66616827197023	3.45912332635049	3.98844597129055	3.73220171084882	3.7985154976343	4.30666812431133	3.85986787167952	3.8692327472775	4.17888544521536	3.71098200948639	3.74594965292051	4.16893780253227	4.00538440620391	1869398.76769756
1	9	3	-5.18715645639653	-11.4234214365596	-6.42336286707252	0.218827472502572	-12.6169042325019	489.462673398957	2.70115430328781	2.59724277229524	2.31712032708408	2.47572864728762	2.98187395011937	2.78774679987357	2.91848036186083	3.39424544974113	2.902355081864	2.90109455726527	3.17578694078123	2.76465597192305	3.07868809608619	2.61586027035937	2.70311656844805	3.11799870576962	2.71474848030519	2.80673391905905	3.12499810363884	2.79186738086266	2.77413796221158	3.17738491348305	2.79186244660266	3.26847630210974	2.83298900615206	2.89070011305345	3.2629341324663	2.87930831580186	3.01398362539732	3.46089386390948	3.04048042067421	3.04305950481504	3.55034806459309	3.13560088214555	3.19180160106659	3.66588325478249	3.45830373514981	3.98825937850862	3.73204822627621	3.79814132575567	4.30686796859246	3.8597213426307	3.8690220518947	4.17849677105176	3.71097604937655	3.7455678594628	4.16921116061846	4.00540754976026	1869398.77577981
1	10	3	-5.18732894237787	-11.4291639845034	-6.42277543782496	0.21568311828076	-12.5876106075389	493.123258204473	2.7012323952998	2.59740797483629	2.31733537662428	2.47604684077424	2.98213537038253	2.78774646265524	2.9184927063593	3.39443791089899	2.90265473693796	2.90121683467305	3.17619657899889	2.76494806259609	3.07887286196246	2.61593397231998	2.70275144967113	3.11819975208893	2.71459517929252	2.80672147829868	3.12518175273024	2.79212729946035	2.77474601201138	3.17752726733518	2.79160943014461	3.26881466796504	2.8330653560307	2.89106021034602	3.26329842206899	2.87963288203401	3.01434708679875	3.46108699010778	3.04054184895777	3.04288363391167	3.55056223380644	3.13595603614863	3.19228884403546	3.66566338206475	3.4574245552776	3.98866149980747	3.73285011128353	3.79855191922024	4.30684282045526	3.86036852524266	3.86912221931719	4.17851810908446	3.71100745803418	3.74568274903804	4.16825538974291	4.00458545422064	1869398.77945165
